DATE,IPUTIL,IPG321S,UNEMPLOY,IPB53122S,IPG333S,PCE,MORTGAGE30US,FPCPITOTLZGUSA,INTDSRUSM193N,INDPRO,UNRATE,IPN3311A2RS,GDP,IPB54100S,CSUSHPISA,GDI
15-03-2012,,,,,,,3.92,,,,,,,,,
22-03-2012,,,,,,,4.08,,,,,,,,,
29-03-2012,,,,,,,3.99,,,,,,,,,
05-04-2012,,,,,,,3.98,,,,,,,,,
12-04-2012,,,,,,,3.88,,,,,,,,,
19-04-2012,,,,,,,3.9,,,,,,,,,
26-04-2012,,,,,,,3.88,,,,,,,,,
03-05-2012,,,,,,,3.84,,,,,,,,,
10-05-2012,,,,,,,3.83,,,,,,,,,
17-05-2012,,,,,,,3.79,,,,,,,,,
24-05-2012,,,,,,,3.78,,,,,,,,,
31-05-2012,,,,,,,3.75,,,,,,,,,
07-06-2012,,,,,,,3.67,,,,,,,,,
14-06-2012,,,,,,,3.71,,,,,,,,,
21-06-2012,,,,,,,3.66,,,,,,,,,
28-06-2012,,,,,,,3.66,,,,,,,,,
05-07-2012,,,,,,,3.62,,,,,,,,,
12-07-2012,,,,,,,3.56,,,,,,,,,
19-07-2012,,,,,,,3.53,,,,,,,,,
26-07-2012,,,,,,,3.49,,,,,,,,,
02-08-2012,,,,,,,3.55,,,,,,,,,
09-08-2012,,,,,,,3.59,,,,,,,,,
16-08-2012,,,,,,,3.62,,,,,,,,,
23-08-2012,,,,,,,3.66,,,,,,,,,
30-08-2012,,,,,,,3.59,,,,,,,,,
06-09-2012,,,,,,,3.55,,,,,,,,,
13-09-2012,,,,,,,3.55,,,,,,,,,
20-09-2012,,,,,,,3.49,,,,,,,,,
27-09-2012,,,,,,,3.4,,,,,,,,,
04-10-2012,,,,,,,3.36,,,,,,,,,
11-10-2012,,,,,,,3.39,,,,,,,,,
18-10-2012,,,,,,,3.37,,,,,,,,,
25-10-2012,,,,,,,3.41,,,,,,,,,
01-11-2012,,,,,,,3.39,,,,,,,,,
08-11-2012,,,,,,,3.4,,,,,,,,,
15-11-2012,,,,,,,3.34,,,,,,,,,
21-11-2012,,,,,,,3.31,,,,,,,,,
29-11-2012,,,,,,,3.32,,,,,,,,,
06-12-2012,,,,,,,3.34,,,,,,,,,
13-12-2012,,,,,,,3.32,,,,,,,,,
20-12-2012,,,,,,,3.37,,,,,,,,,
27-12-2012,,,,,,,3.35,,,,,,,,,
03-01-2013,,,,,,,3.34,,,,,,,,,
10-01-2013,,,,,,,3.4,,,,,,,,,
17-01-2013,,,,,,,3.38,,,,,,,,,
24-01-2013,,,,,,,3.42,,,,,,,,,
31-01-2013,,,,,,,3.53,,,,,,,,,
07-02-2013,,,,,,,3.53,,,,,,,,,
14-02-2013,,,,,,,3.53,,,,,,,,,
21-02-2013,,,,,,,3.56,,,,,,,,,
28-02-2013,,,,,,,3.51,,,,,,,,,
07-03-2013,,,,,,,3.52,,,,,,,,,
14-03-2013,,,,,,,3.63,,,,,,,,,
21-03-2013,,,,,,,3.54,,,,,,,,,
28-03-2013,,,,,,,3.57,,,,,,,,,
04-04-2013,,,,,,,3.54,,,,,,,,,
11-04-2013,,,,,,,3.43,,,,,,,,,
18-04-2013,,,,,,,3.41,,,,,,,,,
25-04-2013,,,,,,,3.4,,,,,,,,,
02-05-2013,,,,,,,3.35,,,,,,,,,
09-05-2013,,,,,,,3.42,,,,,,,,,
16-05-2013,,,,,,,3.51,,,,,,,,,
23-05-2013,,,,,,,3.59,,,,,,,,,
30-05-2013,,,,,,,3.81,,,,,,,,,
06-06-2013,,,,,,,3.91,,,,,,,,,
13-06-2013,,,,,,,3.98,,,,,,,,,
20-06-2013,,,,,,,3.93,,,,,,,,,
27-06-2013,,,,,,,4.46,,,,,,,,,
03-07-2013,,,,,,,4.29,,,,,,,,,
11-07-2013,,,,,,,4.51,,,,,,,,,
18-07-2013,,,,,,,4.37,,,,,,,,,
25-07-2013,,,,,,,4.31,,,,,,,,,
01-08-2013,,,,,,,4.39,,,,,,,,,
08-08-2013,,,,,,,4.4,,,,,,,,,
15-08-2013,,,,,,,4.4,,,,,,,,,
22-08-2013,,,,,,,4.58,,,,,,,,,
29-08-2013,,,,,,,4.51,,,,,,,,,
05-09-2013,,,,,,,4.57,,,,,,,,,
12-09-2013,,,,,,,4.57,,,,,,,,,
19-09-2013,,,,,,,4.5,,,,,,,,,
26-09-2013,,,,,,,4.32,,,,,,,,,
03-10-2013,,,,,,,4.22,,,,,,,,,
10-10-2013,,,,,,,4.23,,,,,,,,,
17-10-2013,,,,,,,4.28,,,,,,,,,
24-10-2013,,,,,,,4.13,,,,,,,,,
31-10-2013,,,,,,,4.1,,,,,,,,,
07-11-2013,,,,,,,4.16,,,,,,,,,
14-11-2013,,,,,,,4.35,,,,,,,,,
21-11-2013,,,,,,,4.22,,,,,,,,,
27-11-2013,,,,,,,4.29,,,,,,,,,
05-12-2013,,,,,,,4.46,,,,,,,,,
12-12-2013,,,,,,,4.42,,,,,,,,,
19-12-2013,,,,,,,4.47,,,,,,,,,
26-12-2013,,,,,,,4.48,,,,,,,,,
02-01-2014,,,,,,,4.53,,,,,,,,,
09-01-2014,,,,,,,4.51,,,,,,,,,
16-01-2014,,,,,,,4.41,,,,,,,,,
23-01-2014,,,,,,,4.39,,,,,,,,,
30-01-2014,,,,,,,4.32,,,,,,,,,
06-02-2014,,,,,,,4.23,,,,,,,,,
13-02-2014,,,,,,,4.28,,,,,,,,,
20-02-2014,,,,,,,4.33,,,,,,,,,
27-02-2014,,,,,,,4.37,,,,,,,,,
06-03-2014,,,,,,,4.28,,,,,,,,,
13-03-2014,,,,,,,4.37,,,,,,,,,
20-03-2014,,,,,,,4.32,,,,,,,,,
27-03-2014,,,,,,,4.4,,,,,,,,,
03-04-2014,,,,,,,4.41,,,,,,,,,
10-04-2014,,,,,,,4.34,,,,,,,,,
17-04-2014,,,,,,,4.27,,,,,,,,,
24-04-2014,,,,,,,4.33,,,,,,,,,
01-05-2014,,,,,,,4.29,,,,,,,,,
08-05-2014,,,,,,,4.21,,,,,,,,,
15-05-2014,,,,,,,4.2,,,,,,,,,
22-05-2014,,,,,,,4.14,,,,,,,,,
29-05-2014,,,,,,,4.12,,,,,,,,,
05-06-2014,,,,,,,4.14,,,,,,,,,
12-06-2014,,,,,,,4.2,,,,,,,,,
19-06-2014,,,,,,,4.17,,,,,,,,,
26-06-2014,,,,,,,4.14,,,,,,,,,
03-07-2014,,,,,,,4.12,,,,,,,,,
10-07-2014,,,,,,,4.15,,,,,,,,,
17-07-2014,,,,,,,4.13,,,,,,,,,
24-07-2014,,,,,,,4.13,,,,,,,,,
31-07-2014,,,,,,,4.12,,,,,,,,,
07-08-2014,,,,,,,4.14,,,,,,,,,
14-08-2014,,,,,,,4.12,,,,,,,,,
21-08-2014,,,,,,,4.1,,,,,,,,,
28-08-2014,,,,,,,4.1,,,,,,,,,
04-09-2014,,,,,,,4.1,,,,,,,,,
11-09-2014,,,,,,,4.12,,,,,,,,,
18-09-2014,,,,,,,4.23,,,,,,,,,
25-09-2014,,,,,,,4.2,,,,,,,,,
02-10-2014,,,,,,,4.19,,,,,,,,,
09-10-2014,,,,,,,4.12,,,,,,,,,
16-10-2014,,,,,,,3.97,,,,,,,,,
23-10-2014,,,,,,,3.92,,,,,,,,,
30-10-2014,,,,,,,3.98,,,,,,,,,
06-11-2014,,,,,,,4.02,,,,,,,,,
13-11-2014,,,,,,,4.01,,,,,,,,,
20-11-2014,,,,,,,3.99,,,,,,,,,
26-11-2014,,,,,,,3.97,,,,,,,,,
04-12-2014,,,,,,,3.89,,,,,,,,,
11-12-2014,,,,,,,3.93,,,,,,,,,
18-12-2014,,,,,,,3.8,,,,,,,,,
24-12-2014,,,,,,,3.83,,,,,,,,,
31-12-2014,,,,,,,3.87,,,,,,,,,
08-01-2015,,,,,,,3.73,,,,,,,,,
15-01-2015,,,,,,,3.66,,,,,,,,,
22-01-2015,,,,,,,3.63,,,,,,,,,
29-01-2015,,,,,,,3.66,,,,,,,,,
05-02-2015,,,,,,,3.59,,,,,,,,,
12-02-2015,,,,,,,3.69,,,,,,,,,
19-02-2015,,,,,,,3.76,,,,,,,,,
26-02-2015,,,,,,,3.8,,,,,,,,,
05-03-2015,,,,,,,3.75,,,,,,,,,
12-03-2015,,,,,,,3.86,,,,,,,,,
19-03-2015,,,,,,,3.78,,,,,,,,,
26-03-2015,,,,,,,3.69,,,,,,,,,
02-04-2015,,,,,,,3.7,,,,,,,,,
09-04-2015,,,,,,,3.66,,,,,,,,,
16-04-2015,,,,,,,3.67,,,,,,,,,
23-04-2015,,,,,,,3.65,,,,,,,,,
30-04-2015,,,,,,,3.68,,,,,,,,,
07-05-2015,,,,,,,3.8,,,,,,,,,
14-05-2015,,,,,,,3.85,,,,,,,,,
21-05-2015,,,,,,,3.84,,,,,,,,,
28-05-2015,,,,,,,3.87,,,,,,,,,
04-06-2015,,,,,,,3.87,,,,,,,,,
11-06-2015,,,,,,,4.04,,,,,,,,,
18-06-2015,,,,,,,4,,,,,,,,,
25-06-2015,,,,,,,4.02,,,,,,,,,
02-07-2015,,,,,,,4.08,,,,,,,,,
09-07-2015,,,,,,,4.04,,,,,,,,,
16-07-2015,,,,,,,4.09,,,,,,,,,
23-07-2015,,,,,,,4.04,,,,,,,,,
30-07-2015,,,,,,,3.98,,,,,,,,,
06-08-2015,,,,,,,3.91,,,,,,,,,
13-08-2015,,,,,,,3.94,,,,,,,,,
20-08-2015,,,,,,,3.93,,,,,,,,,
27-08-2015,,,,,,,3.84,,,,,,,,,
03-09-2015,,,,,,,3.89,,,,,,,,,
10-09-2015,,,,,,,3.9,,,,,,,,,
17-09-2015,,,,,,,3.91,,,,,,,,,
24-09-2015,,,,,,,3.86,,,,,,,,,
01-10-2015,,,,,,,3.85,,,,,,,,,
08-10-2015,,,,,,,3.76,,,,,,,,,
15-10-2015,,,,,,,3.82,,,,,,,,,
22-10-2015,,,,,,,3.79,,,,,,,,,
29-10-2015,,,,,,,3.76,,,,,,,,,
05-11-2015,,,,,,,3.87,,,,,,,,,
12-11-2015,,,,,,,3.98,,,,,,,,,
19-11-2015,,,,,,,3.97,,,,,,,,,
25-11-2015,,,,,,,3.95,,,,,,,,,
03-12-2015,,,,,,,3.93,,,,,,,,,
10-12-2015,,,,,,,3.95,,,,,,,,,
17-12-2015,,,,,,,3.97,,,,,,,,,
24-12-2015,,,,,,,3.96,,,,,,,,,
31-12-2015,,,,,,,4.01,,,,,,,,,
07-01-2016,,,,,,,3.97,,,,,,,,,
14-01-2016,,,,,,,3.92,,,,,,,,,
21-01-2016,,,,,,,3.81,,,,,,,,,
28-01-2016,,,,,,,3.79,,,,,,,,,
04-02-2016,,,,,,,3.72,,,,,,,,,
11-02-2016,,,,,,,3.65,,,,,,,,,
18-02-2016,,,,,,,3.65,,,,,,,,,
25-02-2016,,,,,,,3.62,,,,,,,,,
03-03-2016,,,,,,,3.64,,,,,,,,,
10-03-2016,,,,,,,3.68,,,,,,,,,
17-03-2016,,,,,,,3.73,,,,,,,,,
24-03-2016,,,,,,,3.71,,,,,,,,,
31-03-2016,,,,,,,3.71,,,,,,,,,
07-04-2016,,,,,,,3.59,,,,,,,,,
14-04-2016,,,,,,,3.58,,,,,,,,,
21-04-2016,,,,,,,3.59,,,,,,,,,
28-04-2016,,,,,,,3.66,,,,,,,,,
05-05-2016,,,,,,,3.61,,,,,,,,,
12-05-2016,,,,,,,3.57,,,,,,,,,
19-05-2016,,,,,,,3.58,,,,,,,,,
26-05-2016,,,,,,,3.64,,,,,,,,,
02-06-2016,,,,,,,3.66,,,,,,,,,
09-06-2016,,,,,,,3.6,,,,,,,,,
16-06-2016,,,,,,,3.54,,,,,,,,,
23-06-2016,,,,,,,3.56,,,,,,,,,
30-06-2016,,,,,,,3.48,,,,,,,,,
07-07-2016,,,,,,,3.41,,,,,,,,,
14-07-2016,,,,,,,3.42,,,,,,,,,
21-07-2016,,,,,,,3.45,,,,,,,,,
28-07-2016,,,,,,,3.48,,,,,,,,,
04-08-2016,,,,,,,3.43,,,,,,,,,
11-08-2016,,,,,,,3.45,,,,,,,,,
18-08-2016,,,,,,,3.43,,,,,,,,,
25-08-2016,,,,,,,3.43,,,,,,,,,
01-09-2016,,,,,,,3.46,,,,,,,,,
08-09-2016,,,,,,,3.44,,,,,,,,,
15-09-2016,,,,,,,3.5,,,,,,,,,
22-09-2016,,,,,,,3.48,,,,,,,,,
29-09-2016,,,,,,,3.42,,,,,,,,,
06-10-2016,,,,,,,3.42,,,,,,,,,
13-10-2016,,,,,,,3.47,,,,,,,,,
20-10-2016,,,,,,,3.52,,,,,,,,,
27-10-2016,,,,,,,3.47,,,,,,,,,
03-11-2016,,,,,,,3.54,,,,,,,,,
10-11-2016,,,,,,,3.57,,,,,,,,,
17-11-2016,,,,,,,3.94,,,,,,,,,
23-11-2016,,,,,,,4.03,,,,,,,,,
01-12-2016,,,,,,,4.08,,,,,,,,,
08-12-2016,,,,,,,4.13,,,,,,,,,
15-12-2016,,,,,,,4.16,,,,,,,,,
22-12-2016,,,,,,,4.3,,,,,,,,,
29-12-2016,,,,,,,4.32,,,,,,,,,
05-01-2017,,,,,,,4.2,,,,,,,,,
12-01-2017,,,,,,,4.12,,,,,,,,,
19-01-2017,,,,,,,4.09,,,,,,,,,
26-01-2017,,,,,,,4.19,,,,,,,,,
02-02-2017,,,,,,,4.19,,,,,,,,,
09-02-2017,,,,,,,4.17,,,,,,,,,
16-02-2017,,,,,,,4.15,,,,,,,,,
23-02-2017,,,,,,,4.16,,,,,,,,,
02-03-2017,,,,,,,4.1,,,,,,,,,
09-03-2017,,,,,,,4.21,,,,,,,,,
16-03-2017,,,,,,,4.3,,,,,,,,,
23-03-2017,,,,,,,4.23,,,,,,,,,
30-03-2017,,,,,,,4.14,,,,,,,,,
06-04-2017,,,,,,,4.1,,,,,,,,,
13-04-2017,,,,,,,4.08,,,,,,,,,
20-04-2017,,,,,,,3.97,,,,,,,,,
27-04-2017,,,,,,,4.03,,,,,,,,,
04-05-2017,,,,,,,4.02,,,,,,,,,
11-05-2017,,,,,,,4.05,,,,,,,,,
18-05-2017,,,,,,,4.02,,,,,,,,,
25-05-2017,,,,,,,3.95,,,,,,,,,
01-06-2017,,,,,,,3.94,,,,,,,,,
08-06-2017,,,,,,,3.89,,,,,,,,,
15-06-2017,,,,,,,3.91,,,,,,,,,
22-06-2017,,,,,,,3.9,,,,,,,,,
29-06-2017,,,,,,,3.88,,,,,,,,,
06-07-2017,,,,,,,3.96,,,,,,,,,
13-07-2017,,,,,,,4.03,,,,,,,,,
20-07-2017,,,,,,,3.96,,,,,,,,,
27-07-2017,,,,,,,3.92,,,,,,,,,
03-08-2017,,,,,,,3.93,,,,,,,,,
10-08-2017,,,,,,,3.9,,,,,,,,,
17-08-2017,,,,,,,3.89,,,,,,,,,
24-08-2017,,,,,,,3.86,,,,,,,,,
31-08-2017,,,,,,,3.82,,,,,,,,,
07-09-2017,,,,,,,3.78,,,,,,,,,
14-09-2017,,,,,,,3.78,,,,,,,,,
21-09-2017,,,,,,,3.83,,,,,,,,,
28-09-2017,,,,,,,3.83,,,,,,,,,
05-10-2017,,,,,,,3.85,,,,,,,,,
12-10-2017,,,,,,,3.91,,,,,,,,,
19-10-2017,,,,,,,3.88,,,,,,,,,
26-10-2017,,,,,,,3.94,,,,,,,,,
02-11-2017,,,,,,,3.94,,,,,,,,,
09-11-2017,,,,,,,3.9,,,,,,,,,
16-11-2017,,,,,,,3.95,,,,,,,,,
22-11-2017,,,,,,,3.92,,,,,,,,,
30-11-2017,,,,,,,3.9,,,,,,,,,
07-12-2017,,,,,,,3.94,,,,,,,,,
14-12-2017,,,,,,,3.93,,,,,,,,,
21-12-2017,,,,,,,3.94,,,,,,,,,
28-12-2017,,,,,,,3.99,,,,,,,,,
04-01-2018,,,,,,,3.95,,,,,,,,,
11-01-2018,,,,,,,3.99,,,,,,,,,
18-01-2018,,,,,,,4.04,,,,,,,,,
25-01-2018,,,,,,,4.15,,,,,,,,,
01-02-2018,,,,,,,4.22,,,,,,,,,
08-02-2018,,,,,,,4.32,,,,,,,,,
15-02-2018,,,,,,,4.38,,,,,,,,,
22-02-2018,,,,,,,4.4,,,,,,,,,
01-03-2018,,,,,,,4.43,,,,,,,,,
08-03-2018,,,,,,,4.46,,,,,,,,,
15-03-2018,,,,,,,4.44,,,,,,,,,
22-03-2018,,,,,,,4.45,,,,,,,,,
29-03-2018,,,,,,,4.44,,,,,,,,,
05-04-2018,,,,,,,4.4,,,,,,,,,
12-04-2018,,,,,,,4.42,,,,,,,,,
19-04-2018,,,,,,,4.47,,,,,,,,,
26-04-2018,,,,,,,4.58,,,,,,,,,
03-05-2018,,,,,,,4.55,,,,,,,,,
10-05-2018,,,,,,,4.55,,,,,,,,,
17-05-2018,,,,,,,4.61,,,,,,,,,
24-05-2018,,,,,,,4.66,,,,,,,,,
31-05-2018,,,,,,,4.56,,,,,,,,,
07-06-2018,,,,,,,4.54,,,,,,,,,
14-06-2018,,,,,,,4.62,,,,,,,,,
21-06-2018,,,,,,,4.57,,,,,,,,,
28-06-2018,,,,,,,4.55,,,,,,,,,
05-07-2018,,,,,,,4.52,,,,,,,,,
12-07-2018,,,,,,,4.53,,,,,,,,,
19-07-2018,,,,,,,4.52,,,,,,,,,
26-07-2018,,,,,,,4.54,,,,,,,,,
02-08-2018,,,,,,,4.6,,,,,,,,,
09-08-2018,,,,,,,4.59,,,,,,,,,
16-08-2018,,,,,,,4.53,,,,,,,,,
23-08-2018,,,,,,,4.51,,,,,,,,,
30-08-2018,,,,,,,4.52,,,,,,,,,
06-09-2018,,,,,,,4.54,,,,,,,,,
13-09-2018,,,,,,,4.6,,,,,,,,,
20-09-2018,,,,,,,4.65,,,,,,,,,
27-09-2018,,,,,,,4.72,,,,,,,,,
04-10-2018,,,,,,,4.71,,,,,,,,,
11-10-2018,,,,,,,4.9,,,,,,,,,
18-10-2018,,,,,,,4.85,,,,,,,,,
25-10-2018,,,,,,,4.86,,,,,,,,,
01-11-2018,,,,,,,4.83,,,,,,,,,
08-11-2018,,,,,,,4.94,,,,,,,,,
15-11-2018,,,,,,,4.94,,,,,,,,,
21-11-2018,,,,,,,4.81,,,,,,,,,
29-11-2018,,,,,,,4.81,,,,,,,,,
06-12-2018,,,,,,,4.75,,,,,,,,,
13-12-2018,,,,,,,4.63,,,,,,,,,
20-12-2018,,,,,,,4.62,,,,,,,,,
27-12-2018,,,,,,,4.55,,,,,,,,,
03-01-2019,,,,,,,4.51,,,,,,,,,
10-01-2019,,,,,,,4.45,,,,,,,,,
17-01-2019,,,,,,,4.45,,,,,,,,,
24-01-2019,,,,,,,4.45,,,,,,,,,
31-01-2019,,,,,,,4.46,,,,,,,,,
07-02-2019,,,,,,,4.41,,,,,,,,,
14-02-2019,,,,,,,4.37,,,,,,,,,
21-02-2019,,,,,,,4.35,,,,,,,,,
28-02-2019,,,,,,,4.35,,,,,,,,,
07-03-2019,,,,,,,4.41,,,,,,,,,
14-03-2019,,,,,,,4.31,,,,,,,,,
21-03-2019,,,,,,,4.28,,,,,,,,,
28-03-2019,,,,,,,4.06,,,,,,,,,
04-04-2019,,,,,,,4.08,,,,,,,,,
11-04-2019,,,,,,,4.12,,,,,,,,,
18-04-2019,,,,,,,4.17,,,,,,,,,
25-04-2019,,,,,,,4.2,,,,,,,,,
02-05-2019,,,,,,,4.14,,,,,,,,,
09-05-2019,,,,,,,4.1,,,,,,,,,
16-05-2019,,,,,,,4.07,,,,,,,,,
23-05-2019,,,,,,,4.06,,,,,,,,,
30-05-2019,,,,,,,3.99,,,,,,,,,
06-06-2019,,,,,,,3.82,,,,,,,,,
13-06-2019,,,,,,,3.82,,,,,,,,,
20-06-2019,,,,,,,3.84,,,,,,,,,
27-06-2019,,,,,,,3.73,,,,,,,,,
03-07-2019,,,,,,,3.75,,,,,,,,,
11-07-2019,,,,,,,3.75,,,,,,,,,
18-07-2019,,,,,,,3.81,,,,,,,,,
25-07-2019,,,,,,,3.75,,,,,,,,,
01-08-2019,,,,,,,3.75,,,,,,,,,
08-08-2019,,,,,,,3.6,,,,,,,,,
15-08-2019,,,,,,,3.6,,,,,,,,,
22-08-2019,,,,,,,3.55,,,,,,,,,
29-08-2019,,,,,,,3.58,,,,,,,,,
05-09-2019,,,,,,,3.49,,,,,,,,,
12-09-2019,,,,,,,3.56,,,,,,,,,
19-09-2019,,,,,,,3.73,,,,,,,,,
26-09-2019,,,,,,,3.64,,,,,,,,,
03-10-2019,,,,,,,3.65,,,,,,,,,
10-10-2019,,,,,,,3.57,,,,,,,,,
17-10-2019,,,,,,,3.69,,,,,,,,,
24-10-2019,,,,,,,3.75,,,,,,,,,
31-10-2019,,,,,,,3.78,,,,,,,,,
07-11-2019,,,,,,,3.69,,,,,,,,,
14-11-2019,,,,,,,3.75,,,,,,,,,
21-11-2019,,,,,,,3.66,,,,,,,,,
27-11-2019,,,,,,,3.68,,,,,,,,,
05-12-2019,,,,,,,3.68,,,,,,,,,
12-12-2019,,,,,,,3.73,,,,,,,,,
19-12-2019,,,,,,,3.73,,,,,,,,,
26-12-2019,,,,,,,3.74,,,,,,,,,
02-01-2020,,,,,,,3.72,,,,,,,,,
09-01-2020,,,,,,,3.64,,,,,,,,,
16-01-2020,,,,,,,3.65,,,,,,,,,
23-01-2020,,,,,,,3.6,,,,,,,,,
30-01-2020,,,,,,,3.51,,,,,,,,,
06-02-2020,,,,,,,3.45,,,,,,,,,
13-02-2020,,,,,,,3.47,,,,,,,,,
20-02-2020,,,,,,,3.49,,,,,,,,,
27-02-2020,,,,,,,3.45,,,,,,,,,
05-03-2020,,,,,,,3.29,,,,,,,,,
12-03-2020,,,,,,,3.36,,,,,,,,,
19-03-2020,,,,,,,3.65,,,,,,,,,
26-03-2020,,,,,,,3.5,,,,,,,,,
02-04-2020,,,,,,,3.33,,,,,,,,,
09-04-2020,,,,,,,3.33,,,,,,,,,
16-04-2020,,,,,,,3.31,,,,,,,,,
23-04-2020,,,,,,,3.33,,,,,,,,,
30-04-2020,,,,,,,3.23,,,,,,,,,
07-05-2020,,,,,,,3.26,,,,,,,,,
14-05-2020,,,,,,,3.28,,,,,,,,,
21-05-2020,,,,,,,3.24,,,,,,,,,
28-05-2020,,,,,,,3.15,,,,,,,,,
04-06-2020,,,,,,,3.18,,,,,,,,,
11-06-2020,,,,,,,3.21,,,,,,,,,
18-06-2020,,,,,,,3.13,,,,,,,,,
25-06-2020,,,,,,,3.13,,,,,,,,,
02-07-2020,,,,,,,3.07,,,,,,,,,
09-07-2020,,,,,,,3.03,,,,,,,,,
16-07-2020,,,,,,,2.98,,,,,,,,,
23-07-2020,,,,,,,3.01,,,,,,,,,
30-07-2020,,,,,,,2.99,,,,,,,,,
06-08-2020,,,,,,,2.88,,,,,,,,,
13-08-2020,,,,,,,2.96,,,,,,,,,
20-08-2020,,,,,,,2.99,,,,,,,,,
27-08-2020,,,,,,,2.91,,,,,,,,,
03-09-2020,,,,,,,2.93,,,,,,,,,
10-09-2020,,,,,,,2.86,,,,,,,,,
17-09-2020,,,,,,,2.87,,,,,,,,,
24-09-2020,,,,,,,2.9,,,,,,,,,
01-10-2020,,,,,,,2.88,,,,,,,,,
08-10-2020,,,,,,,2.87,,,,,,,,,
15-10-2020,,,,,,,2.81,,,,,,,,,
22-10-2020,,,,,,,2.8,,,,,,,,,
29-10-2020,,,,,,,2.81,,,,,,,,,
05-11-2020,,,,,,,2.78,,,,,,,,,
12-11-2020,,,,,,,2.84,,,,,,,,,
19-11-2020,,,,,,,2.72,,,,,,,,,
25-11-2020,,,,,,,2.72,,,,,,,,,
03-12-2020,,,,,,,2.71,,,,,,,,,
10-12-2020,,,,,,,2.71,,,,,,,,,
17-12-2020,,,,,,,2.67,,,,,,,,,
24-12-2020,,,,,,,2.66,,,,,,,,,
31-12-2020,,,,,,,2.67,,,,,,,,,
07-01-2021,,,,,,,2.65,,,,,,,,,
14-01-2021,,,,,,,2.79,,,,,,,,,
21-01-2021,,,,,,,2.77,,,,,,,,,
28-01-2021,,,,,,,2.73,,,,,,,,,
04-02-2021,,,,,,,2.73,,,,,,,,,
11-02-2021,,,,,,,2.73,,,,,,,,,
18-02-2021,,,,,,,2.81,,,,,,,,,
25-02-2021,,,,,,,2.97,,,,,,,,,
04-03-2021,,,,,,,3.02,,,,,,,,,
11-03-2021,,,,,,,3.05,,,,,,,,,
18-03-2021,,,,,,,3.09,,,,,,,,,
25-03-2021,,,,,,,3.17,,,,,,,,,
01-04-2021,,,,,,,3.18,,,,,,,,,
08-04-2021,,,,,,,3.13,,,,,,,,,
15-04-2021,,,,,,,3.04,,,,,,,,,
22-04-2021,,,,,,,2.97,,,,,,,,,
29-04-2021,,,,,,,2.98,,,,,,,,,
06-05-2021,,,,,,,2.96,,,,,,,,,
13-05-2021,,,,,,,2.94,,,,,,,,,
20-05-2021,,,,,,,3,,,,,,,,,
27-05-2021,,,,,,,2.95,,,,,,,,,
03-06-2021,,,,,,,2.99,,,,,,,,,
10-06-2021,,,,,,,2.96,,,,,,,,,
17-06-2021,,,,,,,2.93,,,,,,,,,
24-06-2021,,,,,,,3.02,,,,,,,,,
01-07-2021,,,,,,,2.98,,,,,,,,,
08-07-2021,,,,,,,2.9,,,,,,,,,
15-07-2021,,,,,,,2.88,,,,,,,,,
22-07-2021,,,,,,,2.78,,,,,,,,,
01-01-1960,,,,,,,,1.457975986,,,,,,,,
01-01-1961,,,,,,,,1.070724148,,,,,,,,
01-01-1962,,,,,,,,1.198773348,,,,,,,,
01-01-1963,,,,,,,,1.239669421,,,,,,,,
01-01-1964,,,,,,,,1.278911565,,,,,,,,
01-01-1965,,,,,,,,1.585169264,,,,,,,,
01-01-1966,,,,,,,,3.015075377,,,,,,,,
01-01-1967,,,,,,,,2.772785623,,,,,,,,
01-01-1968,,,,,,,,4.271796153,,,,,,,,
01-01-1969,,,,,,,,5.4623862,,,,,,,,
01-01-1970,,,,,,,,5.838255338,,,,,,,,
01-01-1971,,,,,,,,4.292766688,,,,,,,,
01-01-1972,,,,,,,,3.272278247,,,,,,,,
01-01-1973,,,,,,,,6.177760064,,,,,,,,
01-01-1974,,,,,,,,11.0548048,,,,,,,,
01-01-1975,,,,,,,,9.143146865,,,,,,,,
01-01-1976,,,,,,,,5.744812635,,,,,,,,
01-01-1977,,,,,,,,6.501683995,,,,,,,,
01-01-1978,,,,,,,,7.630963839,,,,,,,,
01-01-1979,,,,,,,,11.25447113,,,,,,,,
01-01-1980,,,,,,,,13.54920197,,,,,,,,
01-01-1981,,,,,,,,10.33471534,,,,,,,,
01-01-1982,,,,,,,,6.131427,,,,,,,,
01-01-1983,,,,,,,,3.212435233,,,,,,,,
01-01-1984,,,,,,,,4.300535475,,,,,,,,
01-01-1985,,,,,,,,3.545644152,,,,,,,,
01-01-1986,,,,,,,,1.898047722,,,,,,,,
01-01-1987,,,,,,,,3.664563218,,,,,,,,
01-01-1988,,,,,,,,4.077741107,,,,,,,,
01-01-1989,,,,,,,,4.82700303,,,,,,,,
01-01-1990,,,,,,,,5.39795644,,,,,,,,
01-01-1991,,,,,,,,4.234963965,,,,,,,,
01-01-1992,,,,,,,,3.028819678,,,,,,,,
01-01-1993,,,,,,,,2.951656966,,,,,,,,
01-01-1994,,,,,,,,2.607441592,,,,,,,,
01-01-1995,,,,,,,,2.805419689,,,,,,,,
01-01-1996,,,,,,,,2.9312042,,,,,,,,
01-01-1997,,,,,,,,2.337689937,,,,,,,,
01-01-1998,,,,,,,,1.552279099,,,,,,,,
01-01-1999,,,,,,,,2.188027197,,,,,,,,
01-01-2000,,,,,,,,3.376857271,,,,,,,,
